furnitureId,furnitureName,furnitureImg,furnitureGenres,unitPrice,stock,categoryId_id,slug
53224167,BORG,furniture/53224167.jpg,seating and tables|indoor seating|dining chairs,330,5,16,furnitureid-53224167
53224181,GUALTIERI,furniture/53224181.jpg,seating and tables|standalone tables|dining tables,999.99,2,18,furnitureid-53224181
53224267,ZACHRISSON,furniture/53224267.jpg,seating and tables|indoor seating|counter and bar stools,179,2,14,furnitureid-53224267
53225110,SHIMON,furniture/53225110.jpg,seating and tables|indoor seating|accent chairs,495,5,43,furnitureid-53225110
53239667,KORNELIUS,furniture/53239667.jpg,seating and tables|standalone tables|dining tables,999.99,4,18,furnitureid-53239667
53239895,KLEINER,furniture/53239895.jpg,seating and tables|indoor seating|benches,999.99,3,12,furnitureid-53239895
53247497,KESTEMONT,furniture/53247497.jpg,kids table sets|kids table and chair set,295,1,29,furnitureid-53247497
53267193,ARAYA,furniture/53267193.jpg,seating and tables|standalone tables|console tables,371,2,44,furnitureid-53267193
53267205,HOLMBERG,furniture/53267205.jpg,cabinets and shelving and storage|shelving and bookcases|decorative bookshelf,645,2,36,furnitureid-53267205
53267212,SHAKSHIV,furniture/53267212.jpg,seating and tables|standalone tables|accent tables,320,1,4,furnitureid-53267212
53268707,LAH'LONNIE,furniture/53268707.jpg,seating and tables|standalone tables|coffee tables,689,1,13,furnitureid-53268707
53271761,ZYNDALIA,furniture/53271761.jpg,seating and tables|standalone tables|accent tables,475,2,4,furnitureid-53271761
53271943,VIRITIDLE,furniture/53271943.jpg,office furniture sets,999.99,3,33,furnitureid-53271943
53271955,GIAVANNI,furniture/53271955.jpg,office furniture sets,999.99,3,32,furnitureid-53271955
53271963,DUPRÃ,furniture/53271963.jpg,office furniture sets,999.99,2,32,furnitureid-53271963
53272156,VENNBERG,furniture/53272156.jpg,seating and tables|table sets|dining table sets,999.99,2,17,furnitureid-53272156
53272169,BESTÃ…NIS,furniture/53272169.jpg,seating and tables|table sets|dining table sets,999.99,3,17,furnitureid-53272169
53272181,NAJET,furniture/53272181.jpg,seating and tables|indoor seating|dining chairs,445,5,16,furnitureid-53272181
53272187,WIDELL,furniture/53272187.jpg,kitchen and dining kitchen and dining casegoods|sideboard buffet servers,779,1,15,furnitureid-53272187
53272196,YAMDJEU,furniture/53272196.jpg,seating and tables|table sets|dining table sets,999.99,1,17,furnitureid-53272196
53272209,SANDAR,furniture/53272209.jpg,seating and tables|table sets|dining table sets,999.99,1,17,furnitureid-53272209
53272217,JIZELLE,furniture/53272217.jpg,seating and tables|table sets|dining table sets,999.99,2,17,furnitureid-53272217
53272252,LAUSIA,furniture/53272252.jpg,seating and tables|indoor seating|dining chairs,495,2,16,furnitureid-53272252
53273967,VIKLAU,furniture/53273967.jpg,seating and tables|standalone tables|dining tables,999.99,2,18,furnitureid-53273967
53273977,KUODIS,furniture/53273977.jpg,seating and tables|indoor seating|dining chairs,390,2,16,furnitureid-53273977
53273994,NYGREN,furniture/53273994.jpg,kitchen and dining kitchen and dining casegoods|sideboard buffet servers,740,2,15,furnitureid-53273994
53274042,NORDLANDER,furniture/53274042.jpg,seating and tables|indoor seating|dining chairs,495,3,16,furnitureid-53274042
53274178,MARKONJAY,furniture/53274178.jpg,seating and tables|standalone tables|accent tables,395,3,4,furnitureid-53274178
53274306,AURELIJA,furniture/53274306.jpg,cabinets and shelving and storage|tv and media storage|tv stands and consoles,750,1,39,furnitureid-53274306
53275750,HOLMSUND,furniture/53275750.jpg,kitchen and dining kitchen and dining casegoods|kitchen carts and islands,195,2,15,furnitureid-53275750
53275927,KROON,furniture/53275927.jpg,kitchen and dining kitchen and dining casegoods|bar serving carts,160,2,15,furnitureid-53275927
53280091,REMINGTON,furniture/53280091.jpg,kids drawers and chests|kids dresser,440,2,26,furnitureid-53280091
53287314,SWAED,furniture/53287314.jpg,seating and tables|indoor seating|sofas,999.99,1,37,furnitureid-53287314
53287493,RYDBERG,furniture/53287493.jpg,seating and tables|indoor seating|ottomans,295,5,16,furnitureid-53287493
53290076,PETRAUSKAS,furniture/53290076.jpg,seating and tables|indoor seating|sofas,999.99,2,37,furnitureid-53290076
53290113,LAGERQVIST,furniture/53290113.jpg,seating and tables|indoor seating|benches,841,2,12,furnitureid-53290113
53290450,WEYULU,furniture/53290450.jpg,seating and tables|indoor seating|dining chairs,440,2,16,furnitureid-53290450
53290454,DRIDI,furniture/53290454.jpg,kitchen and dining kitchen and dining casegoods|sideboard buffet servers,710,3,15,furnitureid-53290454
53290576,BAUTISTA,furniture/53290576.jpg,seating and tables|indoor seating|dining chairs,489,2,16,furnitureid-53290576
53290580,RAJAMÃKI,furniture/53290580.jpg,kitchen and dining kitchen and dining casegoods|sideboard buffet servers,775,2,15,furnitureid-53290580
53290697,OLEN,furniture/53290697.jpg,seating and tables|standalone tables|dining tables,999.99,1,18,furnitureid-53290697
53290703,ADELAIDE,furniture/53290703.jpg,seating and tables|indoor seating|dining chairs,345,2,16,furnitureid-53290703
53290737,NIUSAL,furniture/53290737.jpg,seating and tables|indoor seating|benches,995,3,12,furnitureid-53290737
53290986,HAGSTRÃM,furniture/53290986.jpg,seating and tables|standalone tables|dining tables,915,1,18,furnitureid-53290986
53291041,BLOMGREN,furniture/53291041.jpg,seating and tables|indoor seating|dining chairs,475,2,16,furnitureid-53291041
53291053,FREDLUND,furniture/53291053.jpg,decorative accent mirrors|decorative wall mirrors,100,2,41,furnitureid-53291053
53291293,JULIN,furniture/53291293.jpg,kitchen and dining kitchen and dining casegoods|sideboard buffet servers,825,3,15,furnitureid-53291293
53291310,YOHANNA,furniture/53291310.jpg,seating and tables|standalone tables|coffee tables,722,1,13,furnitureid-53291310
53291330,MILAGROS,furniture/53291330.jpg,seating and tables|standalone tables|coffee tables,775,2,13,furnitureid-53291330
53291423,MEDIN,furniture/53291423.jpg,seating and tables|standalone tables|accent tables,415,2,4,furnitureid-53291423
53291451,STOLPE,furniture/53291451.jpg,seating and tables|standalone tables|accent tables,495,3,4,furnitureid-53291451
53291498,TRINIDAD,furniture/53291498.jpg,cabinets and shelving and storage|tv and media storage|tv stands and consoles,810,3,39,furnitureid-53291498
53291507,OUMAROU,furniture/53291507.jpg,cabinets and shelving and storage|tv and media storage|tv stands and consoles,710,1,39,furnitureid-53291507
53291545,FAHLÃN,furniture/53291545.jpg,cabinets and shelving and storage|shelving and bookcases|decorative wall shelf,999.99,3,36,furnitureid-53291545
53291554,LAIKYNN,furniture/53291554.jpg,cabinets and shelving and storage|shelving and bookcases|decorative wall shelf,899,3,36,furnitureid-53291554
53291559,TYRONE,furniture/53291559.jpg,cabinets and shelving and storage|tv and media storage|tv stands and consoles,725,1,39,furnitureid-53291559
53291575,QUAVION,furniture/53291575.jpg,cabinets and shelving and storage|shelving and bookcases|decorative wall shelf,999.99,2,36,furnitureid-53291575
53291595,ABHYAS,furniture/53291595.jpg,seating and tables|indoor seating|accent chairs,300,5,43,furnitureid-53291595
53291644,Ã–STERMAN,furniture/53291644.jpg,seating and tables|indoor seating|sofas,999.99,3,37,furnitureid-53291644
53291648,SUNDMAN,furniture/53291648.jpg,seating and tables|indoor seating|accent chairs,595,5,43,furnitureid-53291648
53291653,ALBINSSON,furniture/53291653.jpg,seating and tables|indoor seating|sofas,999.99,3,37,furnitureid-53291653
53291679,FORSLUND,furniture/53291679.jpg,seating and tables|indoor seating|sofas,999.99,2,37,furnitureid-53291679
53291681,ELOFSSON,furniture/53291681.jpg,seating and tables|indoor seating|sofas,999.99,3,37,furnitureid-53291681
53291701,MODIG,furniture/53291701.jpg,seating and tables|indoor seating|accent chairs,616,5,43,furnitureid-53291701
53291708,FELICITY,furniture/53291708.jpg,seating and tables|indoor seating|sofas,999.99,2,37,furnitureid-53291708
53294294,KUZNECOVAS,furniture/53294294.jpg,seating and tables|indoor seating|ottomans,495,5,16,furnitureid-53294294
53294321,KASELIS,furniture/53294321.jpg,seating and tables|indoor seating|sofas,999.99,3,37,furnitureid-53294321
53294329,EKLUND,furniture/53294329.jpg,seating and tables|indoor seating|ottomans,540,5,16,furnitureid-53294329
53294390,NOVOTNÃ,furniture/53294390.jpg,seating and tables|indoor seating|sofas,999.99,2,37,furnitureid-53294390
53294443,AUBRIELLE,furniture/53294443.jpg,seating and tables|indoor seating|sofas,999.99,2,37,furnitureid-53294443
53294607,ANDRIUSKEVICIUS,furniture/53294607.jpg,seating and tables|indoor seating|sofas,999.99,3,37,furnitureid-53294607
53294727,ROS,furniture/53294727.jpg,seating and tables|indoor seating|accent chairs,345,5,43,furnitureid-53294727
53294729,KOLJRÃ–N,furniture/53294729.jpg,seating and tables|indoor seating|sofas,999.99,2,37,furnitureid-53294729
53294805,OUNISSI,furniture/53294805.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53294805
53294850,WESTERBERG,furniture/53294850.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53294850
53295250,SAPAROV,furniture/53295250.jpg,bedroom beds and mattresses|beds,999.99,2,11,furnitureid-53295250
53295275,GHISLAINE,furniture/53295275.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53295275
53295279,RINGSTRÃM,furniture/53295279.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53295279
53295308,JACE'ANGEL,furniture/53295308.jpg,bedroom beds and mattresses|beds,999.99,2,11,furnitureid-53295308
53295317,DENNISE,furniture/53295317.jpg,seating and tables|indoor seating|benches,845,3,12,furnitureid-53295317
53295335,ROTARU,furniture/53295335.jpg,bedroom casegoods and accent dressers|bedroom dressers,991,3,8,furnitureid-53295335
53295350,GRANATH,furniture/53295350.jpg,bedroom beds and mattresses|beds,999.99,3,11,furnitureid-53295350
53295357,MAKHTAR,furniture/53295357.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53295357
53295403,HIMABINDU,furniture/53295403.jpg,bedroom casegoods and accent dressers|bedroom dressers,997,1,8,furnitureid-53295403
53295410,KAMSIYONNA,furniture/53295410.jpg,bedroom beds and mattresses|beds,999.99,2,11,furnitureid-53295410
53295421,Ã–QVIST,furniture/53295421.jpg,bedroom beds and mattresses|beds,999.99,3,11,furnitureid-53295421
53295441,SANDER,furniture/53295441.jpg,bedroom beds and mattresses|beds,999.99,2,11,furnitureid-53295441
53295450,LEVICKAS,furniture/53295450.jpg,bedroom casegoods and accent nightstands|bedroom nightstands,345,1,9,furnitureid-53295450
53295459,DNEIEN,furniture/53295459.jpg,kids beds and headboards|kids bed,275,1,23,furnitureid-53295459
53295489,NIMISH,furniture/53295489.jpg,bedroom casegoods and accent dressers|bedroom dressers,995,2,8,furnitureid-53295489
53295492,TEOMAR,furniture/53295492.jpg,bedroom casegoods and accent dressers|bedroom dressers,873,3,8,furnitureid-53295492
53295499,SJÃSTRÃM,furniture/53295499.jpg,bedroom casegoods and accent nightstands|bedroom nightstands,320,1,9,furnitureid-53295499
53295500,HEARSIL,furniture/53295500.jpg,bedroom beds and mattresses|beds,999.99,3,11,furnitureid-53295500
53295507,GUNAWAN,furniture/53295507.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53295507
53295514,MANZABA,furniture/53295514.jpg,bedroom beds and mattresses|beds,999.99,2,11,furnitureid-53295514
53295515,HOLM,furniture/53295515.jpg,bedroom casegoods and accent dressers|bedroom dressers,999.99,2,8,furnitureid-53295515
53295520,LUNDÃN,furniture/53295520.jpg,bedroom casegoods and accent dressers|bedroom dressers,873,3,8,furnitureid-53295520
53295568,OSVALDO,furniture/53295568.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53295568
53295600,OHLSSON,furniture/53295600.jpg,bedroom beds and mattresses|beds,999.99,2,11,furnitureid-53295600
53295605,JOURNIE,furniture/53295605.jpg,bedroom beds and mattresses|beds,999.99,3,11,furnitureid-53295605
53295624,ITZIGUERI,furniture/53295624.jpg,bedroom beds and mattresses|beds,999.99,2,11,furnitureid-53295624
53295668,NORLI,furniture/53295668.jpg,bedroom beds and mattresses|beds,999.99,3,11,furnitureid-53295668
53297454,GRANKVIST,furniture/53297454.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53297454
53297472,WENNERSTRÃM,furniture/53297472.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53297472
53297513,CUARESMA,furniture/53297513.jpg,bedroom beds and mattresses|beds,999.99,2,11,furnitureid-53297513
53297522,IVAEBESBO,furniture/53297522.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53297522
53297525,MÃLLER,furniture/53297525.jpg,bedroom casegoods and accent dressers|bedroom dressers,995,1,8,furnitureid-53297525
53297664,LAULIJS,furniture/53297664.jpg,bedroom beds and mattresses|beds,999.99,3,11,furnitureid-53297664
53297817,NORBERG,furniture/53297817.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53297817
53297828,JUR'NEE,furniture/53297828.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53297828
53297835,HELLGREN,furniture/53297835.jpg,bedroom beds and mattresses|beds,999.99,2,11,furnitureid-53297835
53297852,NE'AHMYIAH,furniture/53297852.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53297852
53297883,MIKSYS,furniture/53297883.jpg,bedroom casegoods and accent nightstands|bedroom nightstands,495,2,9,furnitureid-53297883
53297888,KÃHLER,furniture/53297888.jpg,bedroom casegoods and accent dressers|bedroom dressers,995,2,8,furnitureid-53297888
53297927,SLIRKT,furniture/53297927.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53297927
53297981,SVOBODOVÃ,furniture/53297981.jpg,bedroom beds and mattresses|beds,999.99,2,11,furnitureid-53297981
53298023,FEBOTU,furniture/53298023.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53298023
53298070,BRORSSON,furniture/53298070.jpg,bedroom beds and mattresses|beds,999.99,3,11,furnitureid-53298070
53298075,ISMAIL,furniture/53298075.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53298075
53298089,LINDBORG,furniture/53298089.jpg,bedroom beds and mattresses|beds,999.99,1,11,furnitureid-53298089
53332162,BRICKSTON,furniture/53332162.jpg,bedroom beds and mattresses|headboards,819,1,21,furnitureid-53332162
53335778,CRISMELY,furniture/53335778.jpg,seating and tables|standalone tables|accent tables,415,3,4,furnitureid-53335778
53346466,EINARSSON,furniture/53346466.jpg,cabinets and shelving and storage|shelving and bookcases|decorative bookshelf,795,1,36,furnitureid-53346466
53346578,FAELYN,furniture/53346578.jpg,seating and tables|standalone tables|dining tables,930,2,18,furnitureid-53346578
53347060,JARDIN,furniture/53347060.jpg,bedroom casegoods and accent nightstands|bedroom nightstands,475,1,9,furnitureid-53347060
53347082,ESNULEVIÄ,furniture/53347082.jpg,bedroom casegoods and accent dressers|bedroom dressers,999.99,1,8,furnitureid-53347082
53351708,SAROUNA,furniture/53351708.jpg,seating and tables|indoor seating|sofas,999.99,3,37,furnitureid-53351708
53352691,HEDMAN,furniture/53352691.jpg,seating and tables|indoor seating|accent chairs,540,2,43,furnitureid-53352691
53352698,LUKAUSKAITE,furniture/53352698.jpg,seating and tables|indoor seating|accent chairs,320,4,43,furnitureid-53352698
53352719,GABAIDZE,furniture/53352719.jpg,bedroom casegoods and accent dressers|bedroom dressers,999.99,2,8,furnitureid-53352719
53352721,SEMENIUK,furniture/53352721.jpg,bedroom casegoods and accent nightstands|bedroom nightstands,263,1,9,furnitureid-53352721
53352739,MACPHERSON,furniture/53352739.jpg,cabinets and shelving and storage|decorative accent decorative storage cabinets|food-entertaining- storage and organization|buffets and  servers and  carts and bakers racks|buffet,332,3,1,furnitureid-53352739
53358875,SÃDERLIND,furniture/53358875.jpg,seating and tables|indoor seating|sofas,999.99,2,37,furnitureid-53358875
53358919,LOPES,furniture/53358919.jpg,seating and tables|indoor seating|benches,899,2,12,furnitureid-53358919
53358921,IVANOVA,furniture/53358921.jpg,seating and tables|standalone tables|coffee tables,600,1,13,furnitureid-53358921
